Date,volatility,momentum,price_strength,volume,breadth,kosdaq_ratio,sentiment_index,grade
2024-08-21,47.25748652974785,51.25064936607555,68.98718835117936,24.3733998838235,44.82285431861874,29.500306872407734,46.8,중립
2024-08-22,47.28873253692766,51.63325706283604,70.0534525218294,27.79330060952587,44.78587354132794,26.59007336996234,47.3,중립
2024-08-23,48.02112714512349,51.236795885102424,69.07849826634553,26.910830922620672,52.214159188480814,27.677745752747768,48.3,중립
2024-08-26,48.176125563978985,50.99091487759036,68.4785356023091,26.27562760729821,87.18110809230468,26.005475626960457,53.1,중립
2024-08-27,48.590786909022455,50.43479101162567,67.05033548632082,20.902360580132292,80.59998032851382,26.874737538798332,51.1,중립
2024-08-28,48.79707576191975,50.44981284519765,67.1449093130143,17.407923903480967,76.70222761512566,26.3471467785058,50.0,중립
2024-08-29,49.01917204081485,48.716405465283025,62.65324960206152,14.170759455034823,71.69760375962717,27.50941627215258,47.7,중립
2024-08-30,48.96615624627183,49.45449570041194,64.6145818033748,13.656874332386995,69.20741595782903,31.458304325182784,48.2,중립
2024-09-02,52.35309090249633,49.8519337661949,65.70528550668047,12.984064229925005,65.64529000737127,31.866345408417416,48.6,중립
2024-09-03,82.38823743097478,48.83775741333831,63.03636116852809,17.22497628241959,60.098319423802444,30.75047149201285,53.5,중립
2024-09-04,80.86789975010524,43.65245711874549,49.36905007835378,24.30321031859055,38.39200469097992,29.37971209752586,47.1,중립
2024-09-05,82.6246990624736,43.353683794840954,48.50494940340076,28.379926147869195,23.181287153636134,27.88298037428712,45.4,중립
2024-09-06,81.87954797855676,41.457969313299344,43.41495898417521,32.99142432584767,22.358651487671565,24.183370973563072,44.1,중립
2024-09-09,82.83422269410575,41.00514918391529,42.05358944689835,35.06043911256875,13.704973571114266,29.276412205321336,43.4,중립
2024-09-10,83.78463344670052,40.28952440662825,40.015634932291746,36.209710031161535,11.265181615278095,27.749271350793187,42.7,중립
2024-09-11,83.82016692892445,39.74031908013722,38.37551938982368,31.088217470348887,8.286842816979373,30.989712474108728,41.4,중립
2024-09-12,80.75814706023968,43.460147167505156,47.94900974118376,18.986958299883362,27.314118776287827,33.64677076821206,44.7,중립
2024-09-13,83.47433535503427,43.73531842396989,48.49026180152791,18.537334773283845,28.512305456711402,34.57088272637606,45.7,중립
2024-09-19,83.63187799553592,44.112710791965576,49.36905007835378,23.288339071879097,30.765140473351153,37.04362268271467,47.2,중립
2024-09-20,83.99738569567513,44.94175377487659,51.41842828330593,29.20088407648478,33.58965753845695,39.633319934993125,49.5,중립
2024-09-23,83.90573842271303,45.507334419604675,52.8270449301304,31.451554980966744,39.0414060183352,41.7678247653153,51.2,중립
2024-09-24,82.96059164016695,47.38893987499427,57.66432102878491,47.09886075883549,42.71602713474181,43.52845626235193,55.4,중립
2024-09-25,82.13343013569435,45.2560321548911,51.899377587993264,49.49958681480122,36.82227708365152,44.690453801843226,53.3,중립
2024-09-26,77.25383243357496,49.99722624635676,64.167863765925,47.15130711943363,50.91275128996317,43.94779477144717,57.4,중립
2024-09-27,77.00441148796918,48.67806653472185,60.61529508745491,42.03984199040156,60.84114803161692,44.85389822746597,57.2,중립
2024-09-30,75.08880609571384,45.22309927093611,51.40210872566943,41.95000592346879,52.40558255379229,47.53358583279017,53.2,중립
2024-10-02,74.92094060178226,43.33924429775714,46.253407702751595,41.10247004157495,52.35453807654998,50.93963797043835,52.0,중립
2024-10-04,74.99356088298188,43.92524388245004,47.56096250362712,38.10900894420066,54.572535375573615,52.895170297792745,52.5,중립
2024-10-07,73.70290537363823,46.53844593578393,54.19163857513545,38.042653309046756,60.93573730181784,52.772817101045554,55.0,중립
2024-10-08,73.70156612084577,45.60874852206152,51.5798326887108,34.30371537984541,60.035697538987456,53.67846012425579,53.7,중립
2024-10-10,78.24989632661071,45.984087183328874,52.362375379280444,42.38445523941707,53.87166024870139,51.864045340237055,54.9,중립
2024-10-11,78.27314575235721,45.896201727566414,51.99554356665126,46.33539693602831,53.08447562793513,50.225927555585315,55.2,중립
2024-10-14,78.73777457902781,47.609122236428774,56.296463472252576,45.58608607245627,55.74951222686851,46.51976909072925,56.4,중립
2024-10-15,78.84816385880939,48.28635596610388,57.952898572357135,47.17818333488634,55.458989824020264,46.83942049858712,57.1,중립
2024-10-16,78.5018227342723,46.88924968647128,54.188414467407256,50.41435373970692,51.09423569866383,46.38942450683112,55.8,중립
2024-10-17,78.65158643891846,46.86937426151444,54.01558637165683,40.059494948171256,46.82950112061094,46.200642278320316,53.6,중립
2024-10-18,81.02235383778714,45.95191846567653,51.491786685071936,29.95867158048488,49.62469176345025,43.00403187970516,51.9,중립
2024-10-21,80.94740108269991,46.6867442927845,53.30146641176313,25.396070364894683,37.607324143653884,44.534867660480955,50.1,중립
2024-10-22,79.9778245606056,44.58418064111274,47.722366909032,22.438938220860745,35.9457845858,39.532499790896516,47.2,중립
2024-10-23,79.42773365676872,46.40702673804921,52.43740554060923,20.501507948005425,51.25125317744223,39.012405831129016,50.3,중립
2024-10-24,79.22397435308375,45.23990252684449,49.40654525711861,20.887356140281597,54.016474150510426,36.824958771828356,49.7,중립
2024-10-25,79.98305098588183,45.4055713978337,49.77174511398415,26.97114823034692,52.88537064820318,33.60838981468072,50.4,중립
2024-10-28,80.20604786141656,47.22892061912918,54.52587107629074,31.20168070920302,50.45868652979086,35.9419540882029,52.2,중립
2024-10-29,85.33710682249566,47.572241557432875,55.401395441589315,31.5762545096753,55.50699200422159,37.04093004026999,54.4,중립
2024-10-30,85.23294245676024,46.07685980157152,51.486890817780996,35.626031259338184,48.84284955202836,37.55328417678575,53.0,중립
2024-10-31,86.84262918389571,43.76735304962831,45.350179893270095,37.38777126427877,42.37903214762729,44.611123568050964,51.6,중립
2024-11-01,87.66495543800353,42.94104666782046,43.10194190794734,32.72659700434741,34.12078947444057,40.15030502067453,48.8,중립
2024-11-04,85.36389101360716,45.906250903084235,50.70104441188493,34.47152352404535,42.364732683922824,45.3588719859002,52.5,중립
2024-11-05,86.9841819038276,45.19884735235413,48.72992047598975,32.933692835266086,44.02736172581307,45.90650059562783,52.3,중립
2024-11-06,87.05396984380468,44.419044192245735,46.55014502514207,33.06482010884527,42.175046393335386,43.71349728079612,51.3,중립
2024-11-07,87.08971323661096,44.546877939868374,46.73272505167528,36.407066649388796,44.75430161921116,39.26909182415393,51.8,중립
2024-11-08,87.08638272870851,44.38322203650393,46.16536169911274,41.27315056117308,41.912708021703,44.162339083529304,52.4,중립
2024-11-11,87.25121290836566,42.621333024978796,41.357421000404806,46.39234831971515,42.65833152746812,41.516492869984965,51.8,중립
2024-11-12,85.47431085639646,39.64863968031964,30.690584407520554,42.60496495709701,29.540250192248777,39.75080943456323,46.0,중립
2024-11-13,82.3147314837763,35.65039745992581,13.490681570216651,42.31939772545251,25.379153678687103,38.92461726028157,40.3,중립
2024-11-14,82.26178596864396,35.90397087106547,9.659474692250994,40.17128669670748,25.27592433090507,35.02168093726484,38.9,공포
2024-11-15,82.24851767381485,35.91954441348184,2.686703028136327,38.70326704334802,17.97398111351879,37.32052876397122,36.4,공포
2024-11-18,79.16707146413856,39.34564571450942,13.394459857928897,55.484011311725034,28.883746532028738,32.56706966789451,42.3,중립
2024-11-19,79.7357416662732,39.65999878678425,13.985095903251052,45.480982407647346,31.597338224416035,30.83587529554283,41.3,중립
2024-11-20,80.48893314146903,40.42981561535594,16.10574768584932,38.98261429491307,37.84156782808034,28.32068748346428,41.8,중립
2024-11-21,80.62007551635841,40.44812875287967,15.765265733645975,32.80995827144777,39.41560556347656,27.75369791543138,41.0,중립
2024-11-22,80.10301216125727,41.862810398197986,19.992198957624517,30.010729388004126,33.48518022166704,23.721325501865792,40.3,중립
2024-11-25,79.81300668605748,44.056894342250935,24.75921155064211,31.816190163216124,42.579056980651536,28.886662521630164,43.8,중립
2024-11-26,79.80565338030632,43.26550823999495,21.81289429285453,32.13257267046998,42.48861447657191,29.131813324623344,43.1,중립
2024-11-27,79.96139014767625,42.25378524854582,18.166863989964554,32.774293759216114,39.853697552560085,30.949787649581335,42.1,중립
2024-11-28,80.89633392686005,42.46107011515158,18.506146865132227,30.222098241191325,40.63474611127125,31.966055582784897,42.2,중립
2024-11-29,79.19526635775429,39.482332855544925,8.229847940145438,25.44423233505073,38.19394872903219,30.846178928630508,38.0,공포
2024-12-02,81.4821632042995,39.496388871033005,7.92848612639702,19.215750976186545,44.858123224138225,30.1399308997231,38.4,공포
2024-12-03,79.18816182444323,42.47052641691491,17.54304452097261,15.914926336312831,66.38896278902988,31.451229055107238,43.3,중립
2024-12-04,78.40494972028876,40.24955233501002,9.934855012397666,22.247760849961693,57.84767714393159,29.915304296334387,40.7,중립
2024-12-05,78.19911068821452,38.94922079289184,5.266705462433709,26.711102570067464,54.06010892114126,30.02009537726152,39.6,공포
2024-12-06,78.15588958272255,38.18456353802333,2.381463238438064,32.14548199352442,42.40239107409718,27.391055831549664,37.7,공포
2024-12-09,75.50465631454034,34.015365720166926,0.0,38.98493259318001,33.32438939331573,19.76816820018804,34.7,공포
2024-12-10,73.62295639188835,37.821796681844496,10.78810175001863,47.34197568083609,41.53867751991554,29.24385506421658,40.7,중립
2024-12-11,76.23639952507389,39.524363609549646,15.436051138114676,45.94435231251152,45.280559735124484,32.91627067916736,43.2,중립
2024-12-12,75.14751978518333,42.170731481095814,22.898813909994047,49.62350983085515,47.739220050403134,31.389479877207037,45.8,중립
2024-12-13,75.11821610262157,43.07568776307951,25.223708552856117,48.58902173292641,45.04101697570311,34.76682547309655,46.2,중립
2024-12-16,77.07251581428774,42.85247582671089,24.189364103781266,46.18266089961942,46.01253174182776,37.80699812024814,46.4,중립
2024-12-17,76.2526636432689,40.931646293229484,18.13025923237631,43.978738064770155,44.338625730085376,40.23800868196257,44.3,중립
2024-12-18,75.73289977001792,42.83360649255775,23.333995696479448,39.12420647769307,47.67077857238784,38.17758323103597,45.2,중립
2024-12-19,74.04666558291359,39.8697965514242,14.196328116303608,34.58984444899937,47.69932372408303,38.550576280629976,41.8,중립
2024-12-20,73.85220540825564,38.00880957385877,8.208795262631586,35.13702081476026,44.58315246694743,35.35146106177398,39.5,공포
2024-12-23,73.48950272809901,40.62599361714916,15.341848379556161,33.47539878164148,43.641764466009974,35.81807732681321,41.0,중립
2024-12-24,73.55127882680833,40.69543600890408,15.061125998949418,29.30366040691666,47.21932771651449,36.681677004746035,41.0,중립
2024-12-26,73.64102078879596,40.155345060514435,13.016907739253389,26.7156203400188,48.5178658218492,36.25667213370496,40.3,중립
2024-12-27,73.34006934724931,38.72085270611518,8.32562876201568,21.754252703540086,47.22940540590563,35.25561647260927,38.0,공포
2024-12-30,74.78166894327693,38.566107378906125,7.330842111944891,13.768794940773056,55.4070109466739,42.23007145230318,38.7,공포
2025-01-02,74.77955172482068,38.71448753929666,7.227209878042386,11.584252306228237,46.88219141890798,46.69166163999263,37.6,공포
2025-01-03,74.8981316550224,41.67809963674281,15.324875323936975,11.761089677768803,49.908203221432665,50.178498955081075,40.6,중립
2025-01-06,74.10876029479692,44.87147134042483,24.12717556395162,12.924100059329167,50.992295727536145,49.792841195690436,43.2,중립
2025-01-07,74.54409000266693,45.2408047996724,24.779097291026726,16.156297001992623,49.63085623328236,49.68014911276614,43.7,중립
2025-01-08,74.31609413337827,47.26385820136969,30.233427812076535,19.27390748639295,54.67503191403064,46.638563004536785,46.1,중립
2025-01-09,78.78346150386473,47.47296523035961,30.39354490316159,21.928233539626177,60.43808903352304,48.475382197542245,48.5,중립
2025-01-10,81.15516739380354,47.24947806698878,29.240527057074544,22.40711740030119,55.39978873500036,46.83032031805295,47.9,중립
2025-01-13,80.77498084969442,45.722644932181595,24.300539917958965,30.976522421389348,60.00524700551756,45.966338247140534,48.4,중립
2025-01-14,82.11991635450948,46.42219455327338,25.77760973379441,33.05772612406982,69.10313991057407,49.667795243920935,51.2,중립
2025-01-15,82.25084966206667,46.57166104077581,25.666479917057416,38.840338952647244,63.24955640215288,46.81799745541686,50.9,중립
2025-01-16,81.47942994626311,48.76880874260795,31.446748302924426,40.957394489493204,68.42666092841706,48.735550933114816,53.6,중립
2025-01-17,82.58959934645299,48.6818995215807,30.704441604869103,44.141385140523816,70.49074452019536,49.474736673080514,54.5,중립
2025-01-20,83.17776961724654,48.627549986206695,30.045022294959505,39.67684021543986,77.75431873086033,51.29381050505067,55.1,중립
2025-01-21,85.94306424263193,48.67417735373475,29.664439470587855,44.07836153161176,78.9943174625165,50.74687827250369,56.4,중립
2025-01-22,87.00928877113917,50.739145710994634,35.13385715218805,45.829955653044685,81.79916054828524,49.6411715339258,58.7,중립
2025-01-23,86.78743515191002,48.81953772287884,29.185882097520093,49.08847633383509,66.60802604877973,49.91748203121602,55.3,중립
2025-01-24,86.50509692438392,50.35949142216316,33.200814706669725,51.80779577542278,62.280767286482345,49.205382074072084,56.0,중립
2025-01-31,86.14692473412734,49.20528874950726,29.540108388369273,51.05663156399416,55.958524167754675,51.51319691640107,54.2,중립
2025-02-03,82.47323764909378,45.18006293977542,17.591399214547703,47.664015541581755,36.390510862159125,48.641599231792455,46.5,중립
2025-02-04,81.971901584665,47.15581822544532,22.81776641947642,43.14745546526792,42.646572954747185,52.45159580371275,48.5,중립
2025-02-05,81.52330148828219,49.08504579782679,28.014005300745065,37.546236146904924,48.89612158435221,53.88732245549404,50.1,중립
2025-02-06,82.52533715025696,51.006797612498076,33.191385231325725,33.55878705895615,57.96777767884525,54.505614873292316,52.5,중립
2025-02-07,84.15921240655031,50.15218509157852,30.397316693299185,31.780712284913964,54.04460445561301,57.63864547723535,51.6,중립
2025-02-10,84.15703394885497,50.222913828067696,30.2748715061494,28.274823844272063,54.03389846886762,60.65708789571402,51.3,중립
2025-02-11,84.67586498194498,51.52483922180956,33.62472712018303,26.93019529847242,51.99118914572728,58.06675003571673,51.6,중립
2025-02-12,84.60961628869302,52.26674991868692,35.38440521169402,27.311907654087147,54.20045809367636,54.66479655843513,52.1,중립
2025-02-13,83.65957222651217,54.627278320031266,41.93715461671712,30.819581573806932,59.65253141919716,51.82223695840942,54.8,중립
2025-02-14,84.5845520883054,55.069979839638236,43.42181401026847,33.464148310641974,60.969886270275346,53.847533392843026,56.2,중립
2025-02-17,84.40780100636677,56.308343806279524,47.07120495815612,33.053575340849726,59.80316757122654,56.52069414384001,57.1,중립
2025-02-18,84.35774543506864,57.36459433591552,50.159197142271005,33.050922609911666,68.07260003472092,56.45237785315731,59.2,중립
2025-02-19,83.64161925311195,60.26870933127641,58.582800452982795,34.19647904248369,70.3271046972261,52.45259838093712,61.4,탐욕
2025-02-20,83.22626971764765,59.073758200111115,55.293247483710005,29.57477016644682,70.74768169905964,50.04230889588096,59.6,중립
2025-02-21,83.28867437315667,59.08819791635172,55.39122203240612,28.061472619395,87.64026107866712,52.458166623921265,62.2,탐욕
2025-02-24,83.13144013297736,58.45747818241376,53.63715562866083,32.862754602280184,82.96920884605998,52.71588942600691,61.7,탐욕
