Date,volatility,momentum,price_strength,volume,breadth,sentiment_index,grade
2025-07-16,73.42919731992279,95.77240209433829,96.86406562268861,28.408858902719803,64.05746179559115,75.5,탐욕
2025-07-17,73.42868424584182,95.71403305816682,97.50537248145064,24.137887675487406,68.82092938301294,75.7,탐욕
2025-07-18,74.86045526070215,94.44611219178434,97.04746645642992,22.814227143441492,66.59159608639777,75.1,탐욕
2025-07-21,75.01140667858738,96.33508213240106,99.51496665246721,21.75162504276428,67.04176928476161,76.1,탐욕
2025-07-22,82.07204304622697,90.71987463049345,95.08017925226079,21.75849302412145,62.42663187716235,74.8,탐욕
2025-07-23,81.92882686752317,91.5918538825986,96.58087121091705,25.185907513914046,59.523665178134706,75.4,탐욕
2025-07-24,83.59528247446733,91.64168327789427,97.30570585081244,25.409647817707963,72.765536427993,78.0,탐욕
2025-07-25,85.00028303063854,91.55325738813876,97.91336847169327,25.25542784163474,72.80283563984504,78.4,탐욕
2025-07-28,85.0694258475687,92.3731453875933,99.37498542966075,29.240260149025765,68.365226972527,78.9,탐욕
2025-07-29,84.9841111321544,94.05482869234714,100.0,30.384151104168144,68.64049269825992,79.6,탐욕
2025-07-30,85.43929221665675,96.06944433241593,100.0,23.61903558821259,65.21309352382958,78.7,탐욕
2025-07-31,86.86128308448122,94.1966905755163,99.06012582477535,26.834094688756498,64.77870881539562,78.8,탐욕
2025-08-01,71.11535198132849,78.825910382183,85.94251945333968,30.247199853844315,37.686299966233136,64.9,탐욕
2025-08-04,70.41225390338248,81.46025446634168,88.89224595546887,24.770830458763633,40.368553773598705,65.5,탐욕
2025-08-05,71.20227125178815,86.51198317329705,94.12242580896975,24.864142074426677,51.562177937830604,69.7,탐욕
2025-08-06,71.45639149286085,85.75344407176544,94.13698627352225,26.66102984043149,50.79883260621263,69.7,탐욕
2025-08-07,73.27460234771216,88.40271729729166,97.21160751086191,21.794335314020632,55.059115838105306,71.4,탐욕
2025-08-08,72.92687874946104,85.63036181542097,95.37246583118907,17.238254734917437,49.89647405217051,68.8,탐욕
2025-08-11,73.6621218599278,84.52197429671632,95.03523734065439,18.484504353264533,55.279994847966,69.6,탐욕
2025-08-12,73.55645668350698,81.86618994342827,93.28038372541556,22.087725179087982,50.872639528984934,68.5,탐욕
2025-08-13,73.19699590577682,85.10349212482112,96.86711149351743,23.33329083421519,54.4681143918583,70.6,탐욕
2025-08-14,73.21493650186062,84.53045989931567,97.00135745203559,27.097540288379985,53.94514106379131,71.0,탐욕
2025-08-18,70.48980648468289,78.35797639848721,91.96582534455955,27.095871777432727,46.07001857630839,66.6,탐욕
2025-08-19,70.4901001185994,74.83248186245739,89.28880897432835,26.874490890989257,40.47727640542012,64.3,탐욕
2025-08-20,71.7458297603525,71.84528841182326,87.05414612404499,25.898572772150636,34.92072324646357,62.4,탐욕
2025-08-21,71.81606425824273,72.64844401998405,88.26670502023472,27.467250901456026,37.5072279284213,63.5,탐욕
2025-08-22,70.93272991531373,75.21414201155054,91.07590906341908,21.407118995075646,57.80381431391409,66.6,탐욕
2025-08-25,69.03111832473222,79.31958412035289,95.3568635183876,18.673808289658087,59.4452608294356,67.9,탐욕
2025-08-26,68.2313452740343,75.31314082657964,92.18232649287961,21.616257135398964,46.984224542532274,64.6,탐욕
2025-08-27,68.6933074148476,75.64240834469767,92.99415497721401,20.228466438999064,48.26649974329364,65.0,탐욕
2025-08-28,69.29330272821088,76.09988671407467,93.94757317967512,21.852492293812496,44.70844325655049,65.1,탐욕
2025-08-29,69.27114618164072,74.37759442042523,92.87446948324835,24.764107647685137,45.84717551834266,65.1,탐욕
2025-09-01,86.57214405985499,68.98740549710666,88.39055790719623,28.8624009430873,40.291958879240255,66.9,탐욕
2025-09-02,86.47725298888665,71.66147724816024,91.45270237648127,28.04771856495994,47.42796330453701,69.1,탐욕
2025-09-03,90.34210623876777,72.35940882676981,92.70896807726143,29.760365485733992,43.73761959433601,70.2,탐욕
2025-09-04,89.87354152166436,73.55468777265473,94.41698934316295,29.05853576522781,46.28396129003028,71.0,탐욕
2025-09-05,91.33448552543706,73.40195088913248,94.86351025610664,32.50744762245844,54.800011112598405,73.3,탐욕
2025-09-08,91.3382675527553,74.36066206925855,96.3695908382406,37.02419903463021,62.20268515039487,75.6,탐욕
2025-09-09,88.82610370672246,78.18227007523905,100.0,40.980973364824244,71.82438681999173,78.7,탐욕
2025-09-10,85.59197657653371,83.46089543627163,100.0,48.182107217213826,75.3677482623357,80.8,극도의 탐욕
2025-09-11,85.99971574122875,85.96791648923123,100.0,52.77698001219321,75.56006495238461,82.2,극도의 탐욕
2025-09-12,83.27920057767723,90.81201513192418,100.0,57.717685071945155,76.26603065535826,83.6,극도의 탐욕
2025-09-15,88.58146308135298,91.23756044256807,100.0,57.26119324735242,84.04980106560276,86.2,극도의 탐욕
2025-09-16,89.14323665610048,95.03310497879318,100.0,54.32752667922159,85.54055153070367,87.0,극도의 탐욕
2025-09-17,87.3297887869432,90.20509954641479,96.86654702386596,45.086253885476054,77.3882840997088,82.1,극도의 탐욕
2025-09-18,85.74499332113638,94.6064906204263,100.0,42.07232267037552,81.72343710612553,83.7,극도의 탐욕
2025-09-19,84.53978247969066,92.00339505856998,98.62452404500584,37.06280413625304,87.15063886778731,82.5,극도의 탐욕
2025-09-22,85.80750247513916,93.71025432096845,100.0,32.96338656613151,86.95798343894114,82.9,극도의 탐욕
2025-09-23,89.30887929078727,94.73925509540186,100.0,30.861560084328882,87.13356125287653,83.7,극도의 탐욕
2025-09-24,88.01605085160472,92.3227024403206,98.82178895058368,29.333558039810498,83.58040277687965,81.8,극도의 탐욕
2025-09-25,87.66763452111842,91.36118390085691,98.73543307634715,25.818277404606672,83.18981983282855,80.9,극도의 탐욕
2025-09-26,75.39827496209364,81.34665208415748,91.602454242954,26.414348852808484,67.65964963536923,71.6,탐욕
2025-09-29,78.55964025520056,85.36212124047816,95.38948075715552,29.780440198962015,67.97897314300633,74.7,탐욕
2025-09-30,78.40273101107246,83.70466400749773,94.83518987543911,33.872610073200036,62.854744554268,74.0,탐욕
2025-10-01,77.99815638303969,86.13499264863871,97.45407814490056,39.583574171836666,62.98960631496053,75.9,탐욕
2025-10-02,70.72713530855161,95.11044292417388,100.0,42.193702986503986,66.2879113303654,77.7,탐욕
2025-10-10,69.12669677432379,100.0,100.0,41.67679019458046,69.49649956683604,79.0,탐욕
2025-10-13,66.92160737493515,96.08993728756093,98.02186605433458,41.06029624457633,63.357016389306324,76.0,탐욕
2025-10-14,66.00696366941754,92.43850177631832,96.29508439248406,45.08936088326558,65.09430214229596,75.4,탐욕
2025-10-15,61.71867209789444,100.0,100.0,46.896565583489085,68.17390241251903,77.7,탐욕
2025-10-16,57.38024244321069,100.0,100.0,49.309487612275596,74.67643531707371,77.9,탐욕
2025-10-17,58.19416802704221,98.81458506605844,100.0,50.017616347970915,73.69615345709927,77.8,탐욕
2025-10-20,56.54174094729201,100.0,100.0,49.77343799859595,75.68093206978767,78.0,탐욕
2025-10-21,56.977137358222954,99.58515012723642,100.0,42.07254497198467,77.70690493482195,77.1,탐욕
2025-10-22,58.99114633410061,100.0,100.0,41.373936435721276,79.74592101344325,77.9,탐욕
2025-10-23,56.867013139796796,95.42259149278345,97.60249352097901,38.905529297875965,85.5355596697765,76.3,탐욕
2025-10-24,54.169387100169,100.0,100.0,38.45227613091609,86.59060270647487,77.3,탐욕
2025-10-27,50.52954961147403,100.0,100.0,39.77940879797235,89.02721626910002,77.0,탐욕
2025-10-28,48.091176467333774,96.20008431530329,98.1464977638857,35.91606840600012,84.95662351947963,73.8,탐욕
2025-10-29,48.48132413471752,100.0,100.0,30.85052339350749,84.51465572247685,74.4,탐욕
2025-10-30,48.752839099228495,99.18155259245347,100.0,32.99411936439087,83.3093102629903,74.4,탐욕
2025-10-31,61.11041338943261,99.5020743084806,100.0,32.41457376292114,86.85289453101747,78.0,탐욕
2025-11-03,57.54397963275302,100.0,100.0,30.808504468677828,91.19504368469009,77.7,탐욕
2025-11-04,46.841365629896295,91.60797023644356,94.80699968408864,31.92647489846334,78.8198173823388,70.2,탐욕
2025-11-05,33.9322697348523,82.14846423157721,88.72245825886625,34.762822239256394,65.38704857634809,61.8,탐욕
2025-11-06,37.529958447483565,82.66883442592182,89.86499379256335,30.66876139092447,66.25933682712918,62.6,탐욕
2025-11-07,33.7315817187683,76.51108251880484,86.09510134803618,30.007188675071887,58.081424432437096,58.0,중립
2025-11-10,29.91131355822779,83.92441637733344,92.29164886104142,26.75111125034373,62.84559711526031,60.4,탐욕
2025-11-11,31.41335226767019,85.17613447911039,94.01090305699637,27.746805787544197,61.79520977068788,61.4,탐욕
2025-11-12,34.773771100766524,87.14747269092354,96.29285932701383,21.48088959914769,66.04452122565985,62.9,탐욕
2025-11-13,38.01534231805505,87.44830783716087,97.34254604297281,21.943798102738498,63.10055882304477,63.6,탐욕
2025-11-14,22.5834177064052,75.35924604331254,89.09328374981087,22.75744528166487,48.32292526492571,53.0,중립
2025-11-17,22.15445918504203,79.7716278823543,93.1219702739439,23.31420481074812,54.033814041508705,55.7,중립
2025-11-18,12.295992889413526,69.46154569471568,86.08784614926843,22.885917426240376,43.88129122580803,47.7,중립
2025-11-19,13.39622039352517,66.93570919819504,84.83743226740155,24.736670561954956,42.57992065947666,47.1,중립
2025-11-20,12.049572262701034,71.204454412986,88.74476831162154,23.130959961872264,45.39781461485618,48.8,중립
2025-11-21,5.67089023038713,59.9782007522218,80.88290577674626,21.25099915198877,34.00754379628148,40.9,중립
2025-11-24,10.95313754283805,58.713903102895046,80.509497283099,23.182264951970332,36.99032719064545,42.5,중립
2025-11-25,11.031790761084721,58.719900569718085,81.1173259337903,22.743048998006508,42.31382389938717,43.4,중립
2025-11-26,7.948158560286515,64.87079035495928,86.46385030739631,22.50919026968133,46.831830050265644,45.9,중립
2025-11-27,7.573335830827972,65.77849828867265,87.81434288221318,21.159249382451343,51.67706717902632,46.8,중립
2025-11-28,6.570632811186499,60.88114501136438,84.68599740306935,19.57309356396515,42.108548934043604,43.1,중립
2025-12-01,13.295942788833031,59.681072939306056,84.36341328613022,18.025495896593213,39.69120341857769,43.8,중립
2025-12-02,13.252120379154803,63.89726829161383,88.2302822880086,20.299522967862096,41.66700473337007,46.2,중립
2025-12-03,18.331837641245897,65.82567343334648,90.37584588590344,22.548157859452047,42.95913157312156,48.9,중립
2025-12-04,18.490040522411363,64.46742730019159,89.97183387494088,26.92757507767522,51.055238109142756,50.4,중립
2025-12-05,19.18930706671553,68.39496352220131,93.68207668352582,35.37912384003481,50.67793721709194,53.5,중립
2025-12-08,24.598194628747763,71.17948294467892,96.52416468668113,38.68361183023456,64.05846085201057,58.7,중립
2025-12-09,24.919006472660342,69.61173567663003,95.9381016322931,41.630750285865076,65.22591027361264,58.8,중립
2025-12-10,25.760382148571836,68.25009547934663,95.49468616833707,42.87281829715736,60.23046536763306,58.1,중립
2025-12-11,25.720434759426766,65.89281842169079,94.2302810218308,48.836514794638,75.28693308436934,60.4,탐욕
2025-12-12,37.358051252936505,68.82643838105055,97.16259685468775,46.52962712384901,78.76108478229304,64.8,탐욕
2025-12-15,36.94127216626975,63.073572142835,93.19147077313448,44.62606960592456,68.68250150660594,60.6,탐욕
2025-12-16,42.67240380637606,56.46665491716707,88.44810285415467,43.00889504418966,53.12866097175516,56.9,중립
2025-12-17,41.52867628399042,59.53646568084904,91.4187965359908,44.39684821229501,55.40704401808527,58.5,중립
2025-12-18,42.257785615286906,54.90653292933543,88.20850402992738,43.55620556122777,55.27115567530288,56.8,중립
2025-12-19,57.90861981544658,55.98028942656127,89.5590092665222,42.85145792634397,57.542757124533054,61.4,탐욕
2025-12-22,54.3092584926126,60.8574349112311,93.98704826733065,42.31282843613127,58.22345086244973,62.7,탐욕
2025-12-23,54.30653624473013,59.689961758540335,94.57774553244992,41.651168432117736,56.281380212621706,62.1,탐욕
2025-12-24,60.720435335613274,58.494371224412454,94.12655573683001,41.059847321448444,56.2021064378247,63.2,탐욕
2025-12-26,60.85849540683942,59.26355966795883,95.21878602671508,36.18230673832163,52.48848292881765,62.4,탐욕
2025-12-29,60.26344194674568,64.56454595429307,99.93205689949777,35.908748161757046,55.20326825284882,64.9,탐욕
2025-12-30,60.27219516850759,63.4236465011822,99.60064752332458,38.002613218943374,55.635907075921665,64.9,탐욕
2026-01-02,58.81059804107497,68.9266437833427,100.0,37.90981190827531,62.23875918483558,67.0,탐욕
2026-01-05,49.377110352474794,77.74811888370158,100.0,40.78207426579127,70.72430082383683,68.5,탐욕
2026-01-06,48.96646647396176,81.24617519333064,100.0,39.14866636325798,71.11838617829325,69.1,탐욕
2026-01-07,50.505718472127654,81.97577011818778,100.0,40.10064202672219,78.87430201893616,71.0,탐욕
2026-01-08,51.01031022122539,81.0861618303831,100.0,40.703571565581,89.11374454047471,72.5,탐욕
2026-01-09,51.5671659376951,82.29267186758116,100.0,40.49756741409212,88.74236892543975,72.9,탐욕
2026-01-12,52.080314232520905,83.79328963461204,100.0,36.226063475763965,97.71525145800211,74.1,탐욕
2026-01-13,52.89798415462536,87.13762923244495,100.0,34.98268603365727,97.85127535332037,74.9,탐욕
2026-01-14,53.4627432468254,88.08032750895912,100.0,33.91890814222404,97.66898079006043,75.1,탐욕
2026-01-15,60.103230739773814,91.76698330467839,100.0,35.55478808539714,97.87589549658779,78.0,탐욕
2026-01-16,72.72875288288859,93.43119967737672,100.0,42.19314240766563,99.14214882967259,82.7,극도의 탐욕
2026-01-19,72.86060135234953,96.36195621386065,100.0,45.4542911491552,99.18882214645086,84.0,극도의 탐욕
2026-01-20,79.52371151782124,94.04207404725236,99.27573939222738,51.35927477622646,96.46540545002213,85.4,극도의 탐욕
2026-01-21,79.30487192089292,94.43417241954923,100.0,51.35136978127824,97.4222113949066,85.8,극도의 탐욕
2026-01-22,81.40522450338585,95.9455710775347,100.0,49.83731325921863,97.22203691947938,86.4,극도의 탐욕
2026-01-23,82.10515238964183,97.12047173211158,100.0,45.18231070984014,96.68458152344198,86.1,극도의 탐욕
2026-01-26,79.25089508635772,93.4397705340729,98.49872301002206,41.35427547164945,89.06037654732384,82.4,극도의 탐욕
2026-01-27,75.00001836981211,100.0,100.0,36.64544842933292,90.89904404458332,82.9,극도의 탐욕
2026-01-28,76.37998753904343,100.0,100.0,35.85538444767209,91.94404392026371,83.3,극도의 탐욕
2026-01-29,78.6004838316998,100.0,100.0,37.239344548613055,92.12029808259788,84.1,극도의 탐욕
2026-01-30,79.54512500975072,98.92129640962646,100.0,40.33022254127781,91.73242449433482,84.4,극도의 탐욕
2026-02-02,44.273435199532166,82.12774362769676,90.62702771238513,42.93467587881385,63.89064956573001,65.7,탐욕
2026-02-03,12.82799715596775,100.0,100.0,46.37039120549423,72.90818227570225,66.1,탐욕
2026-02-04,12.473689043034994,100.0,100.0,49.26834868968684,73.09517059027779,66.5,탐욕
2026-02-05,0.0,87.45381722675805,93.25631170601642,50.72598084646277,61.480015738346175,57.3,중립
2026-02-06,0.0,82.29976370342052,90.83772185883558,45.87898386344258,56.51154814614381,54.1,중립
2026-02-09,0.0,92.42818464622606,97.62591619171742,45.43620218687192,62.83153618579217,58.9,중립
2026-02-10,0.13859407790809541,91.41121734921697,97.74451962871015,44.53084339460272,62.350407983823494,58.5,중립
2026-02-11,0.0735922823638191,93.02620618820318,99.46026312826997,42.59304354884533,62.591008605228595,58.9,중립
2026-02-12,0.0,100.0,100.0,38.201635421817954,65.41304772059425,60.5,탐욕
2026-02-13,0.0,97.85610211167278,99.52733706925541,45.714285714285715,66.38275155418555,61.2,탐욕
2026-02-19,0.0,100.0,100.0,52.79425595852545,67.06004507029262,63.0,탐욕
2026-02-20,0.0,100.0,100.0,64.53975208058448,67.89799029434351,64.9,탐욕
2026-02-23,0.04982628009862822,100.0,100.0,71.03832758247778,67.66421439251553,65.8,탐욕
2026-02-24,0.0,100.0,100.0,77.83953541013979,69.725796471225,67.1,탐욕
2026-02-25,0.0,100.0,100.0,74.78319073395029,82.80602841336804,68.6,탐욕
