Date,volatility,momentum,price_strength,volume,breadth,safe_haven,sentiment_index,grade
2025-02-04,58.284648512776855,27.511111955390167,8.414490885426563,83.40655998860656,31.339766804017593,73.95837020074765,47.2,중립
2025-02-05,56.561675280115374,35.472111090931385,11.525821405400672,66.97268356988731,46.04520555438761,84.07292790022917,50.1,중립
2025-02-06,60.440862379194066,44.1084986456241,15.356338787043505,52.263963329008135,68.13323776282881,79.10113096296527,53.2,중립
2025-02-07,66.55371463075303,40.16092884616314,13.337780752239759,45.45300082727927,58.39319360438271,58.36119333166667,47.0,중립
2025-02-10,66.54256553879144,40.471654209710486,13.360216139429781,32.505156623416944,58.101597385135804,60.1141068883103,45.2,중립
2025-02-11,68.3912627569082,46.43105166376039,16.007935990549143,27.827549913016703,52.557610463742044,56.34887565326744,44.6,중립
2025-02-12,68.14620097042507,49.84302011496927,17.555313364137582,28.866469400784293,58.03703184498191,63.71726068476927,47.7,중립
2025-02-13,64.70528782549604,60.675769269303025,23.807138474402485,41.19020424992326,71.13166548682587,72.78460556539552,55.7,중립
2025-02-14,68.08057639286517,62.59289964237712,25.43615044377076,51.240295170622105,73.85611781893884,77.73722342415775,59.8,중립
2025-02-17,67.47665187312914,67.86435433803003,29.528954696564604,49.275729409179384,71.1045735823334,83.37275388638369,61.4,탐욕
2025-02-18,67.38612325404522,72.05907519853382,33.19660529827292,48.94730082916885,86.37291382031572,85.86715534127876,65.6,탐욕
2025-02-19,64.82186955991824,82.14227076518057,43.903554165258655,53.405986434333585,89.22745840445343,90.92645993684026,70.7,탐욕
2025-02-20,63.2417354986703,78.26490791868154,39.78470975526849,35.038066001971345,89.6638091489562,89.48067646140075,65.9,탐욕
2025-02-21,63.438937406021616,78.28661068225907,40.03085902186008,29.568649560586447,99.0617654028404,89.24099231083335,66.6,탐욕
2025-02-24,62.80991698428828,76.02186809006962,37.90362804742398,48.017410915584,97.91786725248305,88.70131801295157,68.6,탐욕
2025-02-25,63.43281074104456,72.33223266825051,34.53969083875897,51.49317561769866,94.13189426633811,75.58028378829903,65.3,탐욕
2025-02-26,68.11057414620129,75.21405129494985,37.22852009302493,42.04895379613485,92.61982883057306,84.25244770527162,66.6,탐욕
2025-02-27,66.93922542848962,70.45584077379573,32.919892234620846,42.667414498980854,91.2890560914955,72.17135459703447,62.7,탐욕
2025-02-28,41.83544505005743,44.40069427661023,16.003590199755514,55.14833243347932,50.66475272697567,44.737652031721595,42.1,중립
2025-03-04,56.18008983331892,43.778312115742786,15.60999808255703,50.38099540171689,41.61750662780798,69.51194304391151,46.2,중립
2025-03-05,56.1161046785831,53.392379183900395,20.603882037664928,65.43877396878219,50.373238924715956,73.66714736417957,53.3,중립
2025-03-06,57.54579009897816,59.465481576330184,24.180164870493527,81.30644339279407,43.494732050458126,73.73307033740195,56.6,중립
2025-03-07,59.036954543636924,56.0721599238752,21.947239595213574,83.33870712853815,35.10471049484474,60.44622267134842,52.7,중립
2025-03-10,59.980183473301686,58.66863575174134,23.450282949074214,70.42747342696973,29.71635720796518,66.73375514123599,51.5,중립
2025-03-11,55.93456269223947,48.96901614859414,17.77349350952784,61.76396334329208,14.992772326726522,53.57387914276227,42.2,중립
2025-03-12,52.51157758469611,61.01799036903329,24.75270544120054,44.88575470670194,12.800403792884186,59.38343242477894,42.6,중립
2025-03-13,52.72643259842565,61.049875979268165,24.70676915065195,27.24294667062164,15.920892651155677,54.37571336915023,39.3,공포
2025-03-14,56.601716518667615,59.20688623711692,23.45453359826326,16.35087042965723,14.501774112668514,41.111020372668264,35.2,공포
2025-03-17,50.31808323335506,72.37111916550263,33.10209228235931,15.239536097354705,34.726969670895144,58.894260298982616,44.1,중립
2025-03-18,51.46785606496134,72.82339891840577,33.6675378856247,24.339596011373143,41.02957312906042,48.031634301003514,45.2,중립
2025-03-19,51.504130361220504,76.98052313087491,37.741024697693305,44.2448537274944,43.539370645790754,50.10717307062962,50.7,중립
2025-03-20,57.87025154735982,78.87171561871287,40.00556548664342,49.14881999536761,55.42269997153421,34.539141252695046,52.6,중립
2025-03-21,58.656492061087405,80.07653321429329,41.68481286282484,64.57610142420542,94.57567613555476,44.667935689633545,64.0,탐욕
2025-03-24,58.41000228678247,77.3399779860678,39.121110835021604,63.885480640014535,92.51805129571224,42.70408726208091,62.3,탐욕
2025-03-25,57.96871078024133,73.13034320740586,35.37503797074982,53.722926821462465,79.77577150003981,44.211453821173855,57.4,중립
2025-03-26,56.12070553356027,79.98285064192869,42.533435816441084,34.847498734702256,82.5222120104583,64.76809892008353,60.1,탐욕
2025-03-27,52.416664311615705,70.76030056492952,33.68613768510029,29.154977553744093,70.00606829165163,49.49686728629214,50.9,중립
2025-03-28,46.53481146454561,56.171304031228,23.127893942880164,30.721376914481098,42.638669166749686,37.73215738490475,39.5,공포
2025-03-31,51.79716327656596,32.40718995747124,10.988566593386334,37.5942391905125,27.604105675431867,39.54424730710788,33.3,공포
2025-04-01,45.96328740340964,45.33560767912477,16.945070447337045,40.030934249764655,28.85143361967357,58.89951181715094,39.3,공포
2025-04-02,48.46016835603599,40.870812030073786,14.694637851890501,42.45216667912041,25.265965674931508,33.66046503232036,34.2,공포
2025-04-03,49.21872258705198,35.33187274445117,12.191212829311793,55.28845395444074,22.718822755293612,17.633797232065003,32.1,공포
2025-04-04,48.56001057365437,29.708490019147128,9.780439511769185,71.66735242560304,7.872857540239614,15.18154915918602,30.5,공포
2025-04-07,11.141434370400276,5.06397031920364,2.504859550356032,86.26424740141445,2.5262519444465417,0.46091887886503274,18.0,극도의 공포
2025-04-08,11.468379784528082,5.909961405294077,2.852714545579986,89.62235541345194,2.0524348414834126,1.9945025758741737,19.0,극도의 공포
2025-04-09,13.37031827554496,3.087428215121181,2.7446906885523163,93.6783451852311,1.386971586610302,0.39900615183945204,19.1,극도의 공포
2025-04-10,0.4347635520134219,27.66382433507117,14.86484641297105,96.64906865844443,16.564304263491664,10.27477424636032,27.7,공포
2025-04-11,0.4947062886578948,24.855601127902,13.451669202042089,82.88090034040567,16.645981374888088,8.813831634562236,24.5,공포
2025-04-14,0.6733172385394681,31.99565271555568,16.747034308374904,70.12166110454879,22.451008994542875,6.339383534231706,24.7,공포
2025-04-15,0.6912186722375111,39.36703137041813,20.243121326884157,70.16490689626883,21.43095584813978,8.801513325533294,26.8,공포
2025-04-16,0.7694953792035619,30.474115213333185,15.876087264983896,62.68907884295233,22.366450874692795,2.9351285909849776,22.5,공포
2025-04-17,0.7881225969040884,38.39198215630294,19.513498501371963,51.59532995082281,34.08270567113058,5.133141576593505,24.9,공포
2025-04-18,0.850492727821873,43.425222951492124,21.8700481156632,61.18255580331451,52.541643463545775,4.840299738422032,30.8,공포
2025-04-21,0.9268853492841345,45.767628224167446,22.936114996136038,53.50619871665634,43.94071664862086,6.323898542218219,28.9,공포
2025-04-22,1.0266643813712903,45.732533630725385,22.814894083738587,39.22322845488638,47.30197276446286,8.434547989788898,27.4,공포
2025-04-23,1.02257213715977,59.85437885889894,30.49691619081956,31.356801000643873,61.79166164970727,9.264996730635488,32.3,공포
2025-04-24,1.226318481565201,59.20465754197426,30.0314908764738,12.387557759654388,66.42404509720737,16.683500938083007,31.0,공포
2025-04-25,1.5246452337853782,67.55983003946791,35.33992954457857,11.249659677405594,96.74370590191607,35.40223223087302,41.3,중립
2025-04-28,2.8414726135201818,68.6771825049797,36.095674581219384,12.043759909133872,96.5008728751194,72.64495530307471,48.1,중립
2025-04-29,3.3324362580983404,73.91343477830252,40.02285557879707,18.99567671012305,99.16956689486005,63.80948891074849,49.9,중립
2025-04-30,3.548988744162358,71.33988853625584,38.13776480413159,16.112768346266343,94.58852717890687,64.16116424648067,48.0,중립
2025-05-02,3.8749847198129714,72.40551539161858,38.96600966051893,35.149652683298996,97.08260950318812,76.80114004441259,54.0,중립
2025-05-07,4.25449215161953,76.59255304914416,42.34991086724606,53.369405013443036,96.52876880546361,88.37606650831228,60.2,탐욕
2025-05-08,24.105630753825352,78.11113971480516,43.77869410914394,59.1561303326532,95.41627865694034,99.77822207481549,66.7,탐욕
2025-05-09,23.95658907068183,77.47009489674227,43.39619717365865,54.62278524767697,99.35982468345219,99.66674988258038,66.4,탐욕
2025-05-12,29.679294455933075,84.58265791540525,50.649918717321995,54.116253395193745,99.33619497108891,99.96049873837197,69.7,탐욕
2025-05-13,89.7796479432809,84.79929541725568,51.08481278893143,42.823090834278844,99.16423490632825,96.7232067822057,77.4,탐욕
2025-05-14,89.65547165994624,90.44902811984883,58.80613090547181,26.215504751322694,99.27961453741686,98.69289433793173,77.2,탐욕
2025-05-15,88.20719927457884,87.04129234614662,54.41061396095166,17.75494280997852,97.38076783231132,96.54807146593998,73.6,탐욕
2025-05-16,88.51434711185983,87.96041446914685,55.90762521032963,12.094329377256907,95.74136326271821,94.42746878762196,72.4,탐욕
2025-05-19,89.6376233642867,83.16322354379552,50.48037328245913,10.099878989916943,88.35195912621032,96.7765261189294,69.8,탐욕
2025-05-20,89.92219935080041,82.6847902730971,50.27957971618754,14.034394211265223,81.5099634007764,93.18971721018465,68.6,탐욕
2025-05-21,89.24916727994886,87.35992777901396,56.192311283997974,13.898002424709354,86.78254653459805,95.64012102998119,71.5,탐욕
2025-05-22,85.75781669428864,80.1879599208756,48.71777908010814,16.398561985950842,61.969916191293464,91.96226390373042,64.2,탐욕
2025-05-23,85.61590865898192,79.58024857208056,48.59938636282091,22.467925307597834,66.7698346167618,91.16150549618453,65.7,탐욕
2025-05-26,83.10415769467727,89.9955510673319,61.517573774519875,33.29503327135814,82.30650979482176,92.9782397092434,73.9,탐욕
2025-05-27,82.74764799433007,88.59116270126076,60.06542134550264,19.356411407951114,75.44835722904708,90.5166797559153,69.5,탐욕
2025-05-28,81.71768172499176,93.12147942551707,67.95291423935795,22.612692277428675,82.03097097606175,92.69706933664499,73.4,탐욕
2025-05-29,77.11627833866993,97.20208713788752,78.47267649574007,32.446657574827334,89.6215117507175,97.122569252008,78.7,탐욕
2025-05-30,74.90277300369154,95.40653538371978,74.30473206567709,44.365936144741596,78.06351393630297,94.33256377444135,76.9,탐욕
2025-06-02,75.3985747778772,95.30940588021438,74.78316277653346,42.42390274548081,78.0394600081137,95.85913769062239,77.0,탐욕
2025-06-04,65.58480112352392,98.86475038969618,87.06840538466841,67.68676508610724,84.55467935951984,99.18164781157576,83.8,극도의 탐욕
2025-06-05,63.552748920059074,99.51418089985098,91.84341691014215,82.89185666998088,92.44264724312808,99.4509616725685,88.3,극도의 탐욕
2025-06-09,61.62586343570051,99.80770619427855,95.27720796119426,88.14840430239752,94.05263156383546,99.68859833895796,89.8,극도의 탐욕
2025-06-10,62.34662574141928,99.83934645582704,96.18197984575643,86.46275407980102,96.9008674992108,99.73318605685859,90.2,극도의 탐욕
2025-06-11,62.228945346665796,99.91533254915473,97.04400194170996,91.00136195053543,97.38659422108336,99.68688934576213,91.2,극도의 탐욕
2025-06-12,62.729326182644094,99.91687014113147,97.0128970479523,96.0685386544037,97.12322899951982,99.68078028459817,92.1,극도의 탐욕
2025-06-13,60.2622565636165,99.78694965004186,95.79665815761189,99.01764809810577,97.45941234237915,98.73067483731076,91.8,극도의 탐욕
2025-06-16,60.27078771275285,99.92240923138922,96.93239506129608,99.29987080641816,97.90083976870775,99.6782245212649,92.3,극도의 탐욕
2025-06-17,60.19173224085668,99.89810495861985,96.83693310574635,99.86440926581997,97.32665702906638,99.70359594636363,92.3,극도의 탐욕
2025-06-18,64.37547007693337,99.91504365410273,96.74127045996053,99.91507373283324,97.87410300127502,99.83737709719622,93.1,극도의 탐욕
2025-06-19,64.93467587769035,99.89244742916553,96.67613201455968,99.24757161094344,97.50684022960682,99.85607497455149,93.0,극도의 탐욕
2025-06-20,63.90798868657445,99.94577198740477,96.59581682277432,89.52722731871874,97.30337303682012,99.84418632849122,91.2,극도의 탐욕
2025-06-23,69.10780856689507,99.90496475222265,96.24505235209774,79.81751369494296,98.21743262148718,99.89477970868091,90.5,극도의 탐욕
2025-06-24,62.396490417207396,99.98320591852772,96.5073930686266,46.477116358045876,98.462758744232,99.97957080036498,84.0,극도의 탐욕
2025-06-25,63.91341636631537,99.97485412512764,96.45595653189251,47.01771145443653,98.07239291318993,99.89605978233998,84.2,극도의 탐욕
2025-06-26,60.68116334723014,99.92510522776583,95.28669607874788,46.522319657536954,94.90483975992203,99.81960922085148,82.9,극도의 탐욕
2025-06-27,57.21436600404811,99.82808450542838,94.14862206244126,37.99464399466095,89.10547500429529,99.35145249912966,79.6,탐욕
2025-06-30,59.94825268197618,99.83236536628866,94.95420808762195,24.851745568293115,88.9254380990481,98.46535830275178,77.8,탐욕
2025-07-01,63.98301047241558,99.84044023718272,95.75121254681056,23.928551043422015,87.60786650282392,98.94255772785652,78.3,탐욕
2025-07-02,62.35939515738818,99.71927221638488,95.12861238824935,21.992172564551865,82.46941927306042,98.81368222148583,76.7,탐욕
2025-07-03,68.97613057593553,99.82667454657995,96.46093814218321,26.743025522772534,91.28343673060537,96.74077261810432,80.0,탐욕
2025-07-04,59.488649575539604,99.35340096989898,93.75384857374455,38.40783687707141,69.54769543114577,89.32002474227272,75.0,탐욕
2025-07-07,61.885532450823256,99.2843246023992,94.07713805629811,33.34743183899984,69.9989969854443,85.37890186038742,74.0,탐욕
2025-07-08,58.3347706364134,99.64013302545483,96.46135931971489,42.91307939987543,75.25530624420156,89.4904734520489,77.0,탐욕
2025-07-09,59.52214185584513,99.66132632355207,96.47034511571744,33.71355087905046,76.91966905921784,87.22417583773382,75.6,탐욕
2025-07-10,57.18435728855062,99.80562508701593,96.44135663999884,40.73078722310383,77.58665393308644,89.64705554928534,76.9,탐욕
2025-07-11,59.505120002712175,99.70957624705484,96.18360235085265,45.77248415925938,77.57538485021857,91.42939950345604,78.4,탐욕
2025-07-14,62.59507487557102,99.75327149750785,96.41051948842058,59.69457151015162,68.08458296082101,89.8594875464589,79.4,탐욕
2025-07-15,62.88380534361275,99.73954715333598,96.40162484448905,41.30663661519091,69.75449669548266,90.15335930545174,76.7,탐욕
2025-07-16,60.224645943606994,99.49006536711941,95.41134895018821,32.03889912351793,69.76494360437351,84.11733129000424,73.5,탐욕
2025-07-17,60.37074772896235,99.42453850780922,95.6195362074056,18.87897036621975,78.03444163766599,85.54142014904014,73.0,탐욕
2025-07-18,62.61048110776443,99.26012237247718,95.46409012096073,15.528166067916437,74.2356534149303,76.73387595300424,70.6,탐욕
2025-07-21,62.9807919648407,99.34497676720176,96.2635809951392,13.18117519242909,74.98290573511757,81.04813594307078,71.3,탐욕
2025-07-22,72.73443789419383,98.68788710828136,94.76708231779043,13.106957697047667,66.53848980611454,58.9428513152028,67.5,탐욕
2025-07-23,72.67702860893546,98.7235254070394,95.34361160938636,21.367411092473958,60.731030704072396,60.76629642969227,68.3,탐욕
2025-07-24,74.87902611116245,98.64818954647085,95.61120447190432,21.782794890858998,83.8170656185265,69.59866635670413,74.1,탐욕
2025-07-25,76.67958767227772,98.55078351345536,95.82527854828415,21.2027520375779,83.78460411767664,74.72401686835762,75.1,탐욕
