TMPV1,TMPV2,TMPV3,TMPV4,TMPV5,TMPV6,TMPV7,TMPV8,TMPV9,date
20250318,1819992430,1051036147,768956283,193719,166256,27463,0,2019326167,2025-03-18
20250319,1821751115,1045742568,776008547,193676,166213,27463,0,2019072402,2025-03-19
20250320,1828598961,1048159116,780439845,193570,166106,27463,0,2021743088,2025-03-20
20250321,1828750078,1045225683,783524395,193570,166106,27463,0,2022280863,2025-03-21
20250324,1815419491,1036712735,778706756,193500,166036,27463,0,2020514246,2025-03-24
20250325,1796451141,1026847378,769603764,193461,165998,27463,0,2016087192,2025-03-25
20250326,1795435824,1027986804,767449020,193461,165998,27463,0,2013327782,2025-03-26
20250327,1784403631,1021865894,762537736,193461,165998,27463,0,2013759170,2025-03-27
20250328,1769685259,1013266961,756418299,193461,165998,27463,0,1996134777,2025-03-28
20250331,1759563406,1008358157,751205249,193461,165998,27463,0,2007439104,2025-03-31
20250401,1738078072,997763211,740314861,193435,165998,27437,0,2003823308,2025-04-01
20250402,1711195864,985737082,725458782,981675,846914,134761,0,1992184399,2025-04-02
20250403,1697374734,978688804,718685931,1337317,1120532,216785,0,1979156386,2025-04-03
20250404,1704213487,983528869,720684618,1440751,1217581,223170,0,1990878424,2025-04-04
20250407,1695942600,980876822,715065778,1683381,1419905,263476,0,1993034017,2025-04-07
20250408,1696332356,984265588,712066767,1722154,1434244,287910,0,1987536138,2025-04-08
20250409,1679243219,979469563,699773656,1349095,1117860,231236,0,1990636551,2025-04-09
20250410,1654833473,965993897,688839576,1721359,1434510,286849,0,1978223111,2025-04-10
20250411,1644801244,962613300,682187944,1737106,1458333,278773,0,1976648633,2025-04-11
20250414,1630617926,948579988,682037938,1973785,1645136,328649,0,1964868811,2025-04-14
20250415,1657769421,968213332,689556089,2114955,1742832,372123,0,1970529091,2025-04-15
20250416,1678583506,980340297,698243209,2327540,1905364,422176,0,1970389808,2025-04-16
20250417,1690043217,983674687,706368530,2452663,2044557,408105,0,1968969495,2025-04-17
20250418,1702072124,988800773,713271352,2570964,2121376,449588,0,1973752385,2025-04-18
20250421,1707667371,993181543,714485828,2899910,2359375,540535,0,1970052878,2025-04-21
20250422,1717527961,997295394,720232567,3093276,2387876,705401,0,1970765635,2025-04-22
20250423,1727602280,1002177222,725425058,3130265,2477065,653200,0,1974834198,2025-04-23
20250424,1742992884,1012934855,730058029,3304456,2632759,671697,0,1980925778,2025-04-24
20250425,1739445737,1007814849,731630887,3341383,2608231,733152,0,1982790074,2025-04-25
20250428,1751373281,1018043470,733329811,3596247,2708095,888152,0,1995217229,2025-04-28
20250429,1752412907,1015515618,736897289,3675267,2771931,903336,0,2220687943,2025-04-29
20250430,1755972660,1016191096,739781564,3832100,2916617,915483,0,2225853353,2025-04-30
20250502,1753471540,1016213720,737257819,3824758,2904438,920320,0,2216821055,2025-05-02
20250507,1761732732,1022790900,738941833,3944330,2995992,948338,0,2218051683,2025-05-07
20250508,1751705512,1015771806,735933706,4053527,3110764,942763,0,2213080180,2025-05-08
20250509,1752965614,1014719306,738246307,4161638,3156463,1005175,0,2215194152,2025-05-09
20250512,1766432682,1024854727,741577955,4156750,3125489,1031261,0,2242694253,2025-05-12
20250513,1778901945,1029084309,749817636,4276294,3240107,1036187,0,2235872385,2025-05-13
20250514,1773175101,1022539609,750635491,3918686,2862890,1055796,0,2237693005,2025-05-14
20250515,1780710742,1027653498,753057245,4222535,3104897,1117638,0,2230985007,2025-05-15
20250516,1778201927,1023777483,754424444,4366340,3299352,1066988,0,2223646441,2025-05-16
20250519,1792353295,1031557581,760795714,4364196,3303658,1060538,0,2229620673,2025-05-19
20250520,1794568408,1032189272,762379136,4609328,3559931,1049397,0,2231588613,2025-05-20
20250521,1797532526,1035025818,762506708,4553950,3550361,1003589,0,2233498253,2025-05-21
20250522,1797832434,1038480616,759351818,4811648,3785040,1026608,0,2232890556,2025-05-22
20250523,1799951439,1039498930,760452509,5060756,3992590,1068166,0,2232049204,2025-05-23
20250526,1814782240,1052615088,762167153,4980211,3893632,1086579,0,2237629281,2025-05-26
20250527,1817719154,1055004066,762715088,5049251,3978868,1070383,0,2230255569,2025-05-27
20250528,1816578221,1053990649,762587572,5201236,4037449,1163787,0,2227574476,2025-05-28
20250529,1834287191,1066843101,767444090,5312771,4162265,1150506,0,2233008719,2025-05-29
20250530,1827573616,1061452351,766121265,5019171,3886531,1132640,0,2236220577,2025-05-30
20250602,1834814188,1065871750,768942438,5013387,3988722,1024665,0,2237456070,2025-06-02
20250604,1851626274,1079350112,772276163,4949725,3947047,1002679,0,2250291507,2025-06-04
20250605,1855486459,1084138188,771348271,4914753,3988766,925987,0,2242685611,2025-06-05
20250609,1853490633,1082109150,771381483,5007777,4195909,811868,0,2241767214,2025-06-09
20250610,1851873998,1077925660,773948338,4944838,4172818,772020,0,2247921511,2025-06-10
20250611,1872606441,1094788046,777818396,4787916,4042096,745820,0,2246935269,2025-06-11
20250612,1885188582,1100486777,784701805,5000302,4250070,750232,0,2255443035,2025-06-12
20250613,1899074668,1112015357,787059311,5137547,4336812,800735,0,2269249359,2025-06-13
20250616,1921375553,1125417142,795958412,5395758,4593614,802144,0,2274867816,2025-06-16
20250617,1938758403,1137293276,801465127,5041195,4318515,722680,0,2292230190,2025-06-17
20250618,1956225720,1153538782,802686939,5168874,4439842,729032,0,2287502823,2025-06-18
20250619,1961039357,1158922748,802116610,5173931,4428435,745496,0,2288918864,2025-06-19
20250620,1982174853,1180226201,801948653,5272011,4510009,762003,0,2297280187,2025-06-20
20250623,2009859003,1202375757,807483246,5256701,4509673,747028,0,2310774989,2025-06-23
20250624,2014134320,1205049104,809085215,5261516,4517231,744285,0,2320577490,2025-06-24
20250625,2057468030,1242151088,815316942,5206691,4475602,731090,0,2336411133,2025-06-25
20250626,2053721927,1241423938,812297989,5071129,4403737,667392,0,2333358420,2025-06-26
20250627,2068512917,1252506507,816006409,4910371,4278518,631853,0,2338217126,2025-06-27
20250630,2078890946,1265735931,813155015,4700172,4099473,600699,0,2360879742,2025-06-30
20250701,2088190454,1276181004,812009450,4702819,4115939,586880,0,2346609701,2025-07-01
20250702,2088163139,1278091936,810071203,4853582,4230699,622883,0,2333869869,2025-07-02
20250703,2078173939,1267247957,810925982,4891203,4291911,599291,0,2337671987,2025-07-03
20250704,2080950601,1270054997,810895603,4767728,4142426,625302,0,2347706205,2025-07-04
20250707,2080085020,1268106013,811979006,5022460,4362721,659740,0,2336748545,2025-07-07
20250708,2083022358,1267971870,815050488,4843276,4225745,617532,0,2338412736,2025-07-08
20250709,2086215334,1273228350,812986984,4932897,4297878,635018,0,2330073194,2025-07-09
20250710,2101710139,1287246457,814463682,5194531,4520363,674168,0,2334752624,2025-07-10
20250711,2126910083,1309015511,817894571,5336304,4592878,743426,0,2342071840,2025-07-11
20250714,2133730156,1311597168,822132988,5264012,4596718,667293,0,2347727784,2025-07-14
20250715,2140303265,1317272583,823030682,5063194,4373377,689818,0,2352804141,2025-07-15
20250716,2147393766,1320807218,826586548,5085510,4381261,704249,0,2369854744,2025-07-16
20250717,2159024508,1327865711,831158797,5146533,4451993,694540,0,2357188123,2025-07-17
20250718,2175010762,1337346061,837664701,5159136,4413148,745988,0,2351568068,2025-07-18
20250721,2175758754,1334127160,841631594,5235173,4509608,725565,0,2360125252,2025-07-21
20250722,2172943066,1330431312,842511754,5312274,4562739,749535,0,2355648679,2025-07-22
20250723,2172708313,1327569084,845139229,5302028,4569001,733027,0,2404724965,2025-07-23
20250724,2182996607,1335574880,847421727,5143775,4430295,713480,0,2412379911,2025-07-24
20250725,2183310892,1334550796,848760096,5373169,4578834,794335,0,2373519799,2025-07-25
20250728,2178577649,1329382545,849195104,5278888,4561332,717555,0,2368910357,2025-07-28
20250729,2179050474,1329966894,849083580,5245321,4544340,700981,0,2357163935,2025-07-29
20250730,2186026412,1335486278,850540135,5160233,4452923,707311,0,2359971984,2025-07-30
20250731,2179402487,1329379424,850023063,5218847,4480019,738828,0,2356633329,2025-07-31
20250801,2177215304,1327442403,849772901,5237700,4493919,743781,0,2352841955,2025-08-01
20250804,2178239022,1330097121,848141902,5322404,4600592,721812,0,2353618916,2025-08-04
20250805,2165334285,1326331318,839002967,4814228,4140185,674043,0,2361213239,2025-08-05
20250806,2150245149,1314053215,836191934,4800567,4116187,684380,0,2373370312,2025-08-06
20250807,2157741069,1317552929,840188140,5035829,4316429,719399,0,2369500803,2025-08-07
20250808,2179008694,1335256392,843752302,5144077,4416969,727109,0,2346754263,2025-08-08
20250811,2203844616,1352951857,850892759,5220884,4484733,736151,0,2351508226,2025-08-11
20250812,2219141320,1364057380,855083940,5294522,4407677,886845,0,2363037232,2025-08-12
20250813,2220536566,1362517265,858019301,5282858,4341750,941108,0,2365095091,2025-08-13
20250814,2221345657,1361817272,859528385,5149525,4224979,924545,0,2344276985,2025-08-14
20250818,2224102437,1360122324,863980113,5144666,4244166,900500,0,2340163068,2025-08-18
20250819,2208736468,1351391464,857345004,4980682,4131910,848772,0,2331720425,2025-08-19
20250820,2228956871,1363643181,865313690,4830864,4038892,791972,0,2336104737,2025-08-20
20250821,2215316919,1355383184,859933734,4811247,3985996,825251,0,2335383986,2025-08-21
20250822,2194123176,1340503826,853619349,4704346,3908564,795783,0,2333194430,2025-08-22
20250825,2194221666,1340828771,853392895,5064318,4273644,790675,0,2327005731,2025-08-25
20250826,2185225749,1331988810,853236939,5252461,4473078,779384,0,2319316537,2025-08-26
20250827,2188947730,1334918993,854028736,5336065,4515126,820938,0,2314733052,2025-08-27
20250828,2207339908,1350656766,856683142,5273898,4502423,771476,0,2329719801,2025-08-28
20250829,2215728555,1357159410,858569145,5503809,4713080,790729,0,2337900448,2025-08-29
20250901,2222489123,1361838663,860650460,5548914,4767899,781015,0,2337580111,2025-09-01
20250902,2226250159,1365051865,861198295,5492661,4727789,764872,0,2340513188,2025-09-02
20250903,2218820332,1361036173,857784159,5347071,4571337,775733,0,2337935925,2025-09-03
20250904,2215346364,1358030520,857315843,5457000,4667143,789857,0,2333846012,2025-09-04
20250905,2222317732,1362458680,859859053,5425656,4653232,772424,0,2344248278,2025-09-05
20250908,2225590070,1362092228,863497843,5531189,4698817,832371,0,2342040418,2025-09-08
20250909,2234463881,1367943985,866519896,5580930,4645438,935492,0,2348834948,2025-09-09
20250910,2238321238,1367283108,871038130,5642074,4651582,990492,0,2350931799,2025-09-10
20250911,2243848720,1368014387,875834333,5884819,4863709,1021110,0,2354197069,2025-09-11
20250912,2240946547,1362137346,878809201,6201410,5121714,1079697,0,2354661766,2025-09-12
20250915,2250354071,1364496647,885857424,5770514,4797953,972561,0,2361266808,2025-09-15
20250916,2253018658,1364964852,888053805,5903597,4937311,966285,0,2369120806,2025-09-16
20250917,2278193536,1380156413,898037123,5928113,4938864,989249,0,2391948453,2025-09-17
20250918,2288376833,1384328793,904048040,6144502,5187528,956973,0,2391592958,2025-09-18
20250919,2303925639,1396057171,907868468,5995660,5041468,954192,0,2437770463,2025-09-19
20250922,2316331091,1404831595,911499496,5961256,4942023,1019233,0,2442172664,2025-09-22
20250923,2328901966,1413544910,915357056,5944918,4914811,1030107,0,2410240024,2025-09-23
20250924,2336664927,1415255382,921409545,5959001,4805820,1153180,0,2420428413,2025-09-24
20250925,2352225805,1422745806,929479999,5998824,4907751,1091073,0,2427656009,2025-09-25
20250926,2354014360,1422474448,931539912,5862494,4848796,1013697,0,2433424250,2025-09-26
20250929,2346557458,1416595912,929961547,5820827,4852684,968142,0,2437503505,2025-09-29
20250930,2349518922,1424611776,924907146,5595107,4625682,969424,0,2455454850,2025-09-30
20251001,2334817391,1412323028,922494363,5669091,4711588,957502,0,2407951298,2025-10-01
20251002,2334358912,1408039792,926319120,5572178,4628584,943594,0,2419398952,2025-10-02
20251010,2324603076,1398738429,925864647,5716780,4687151,1029629,0,2438723708,2025-10-10
20251013,2327007458,1400485401,926522057,5556947,4626499,930448,0,2444302865,2025-10-13
20251014,2356091730,1424481611,931610119,5563703,4674744,888959,0,2446576356,2025-10-14
20251015,2383122180,1448525802,934596379,5087692,4244326,843367,0,2456423804,2025-10-15
20251016,2377819934,1441648410,936171523,4961856,4167683,794174,0,2477885077,2025-10-16
20251017,2388235688,1448048328,940187360,5420941,4600427,820514,0,2494927879,2025-10-17
20251020,2405756081,1460586673,945169408,5381743,4568713,813030,0,2492729993,2025-10-20
20251021,2392870561,1449270565,943599997,4887017,4181017,705999,0,2512992107,2025-10-21
20251022,2424437853,1476843063,947594790,5136436,4398657,737779,0,2501264872,2025-10-22
20251023,2442239451,1489204898,953034552,5241864,4440784,801080,0,2516374897,2025-10-23
20251024,2465430304,1508487212,956943091,5271085,4540827,730258,0,2532168486,2025-10-24
20251027,2477913744,1518849688,959064055,5378723,4628553,750170,0,2542664995,2025-10-27
20251028,2482552800,1520817300,961735499,5541723,4797194,744529,0,2549913180,2025-10-28
20251029,2509931561,1546155682,963775879,5509819,4801052,708767,0,2540031883,2025-10-29
20251030,2527512262,1560671059,966841204,5467514,4742855,724659,0,2565846363,2025-10-30
20251031,2552944362,1581883223,971061140,5564365,4816456,747909,0,2580841471,2025-10-31
20251103,2546440995,1578356152,968084843,5548976,4820070,728906,0,2594942602,2025-11-03
20251104,2551430207,1579881626,971548581,5509426,4842050,667376,0,2599441148,2025-11-04
20251105,2582504757,1606428952,976075804,5508250,4858469,649781,0,2471784902,2025-11-05
20251106,2588074009,1609496081,978577928,5316905,4617734,699171,0,2453533982,2025-11-06
20251107,2621916878,1634815366,987101512,5158997,4603402,555595,0,2478788585,2025-11-07
20251110,2612237719,1629270660,982967059,5180969,4509705,671264,0,2448981896,2025-11-10
20251111,2599437564,1622752254,976685310,4968563,4356271,612293,0,2472553158,2025-11-11
20251112,2601236693,1625665928,975570764,5278003,4629953,648051,0,2438993513,2025-11-12
20251113,2625412547,1648299867,977112680,5203866,4557718,646148,0,2401728619,2025-11-13
20251114,2640597140,1663335294,977261846,5273074,4476263,796812,0,2411851678,2025-11-14
20251117,2660560395,1674483301,986077094,5060357,4395655,664702,0,2409416575,2025-11-17
20251118,2679924770,1694866470,985058300,4579394,3991751,587643,0,2442382634,2025-11-18
20251119,2683852503,1701749504,982102999,4866868,4259112,607756,0,2421370478,2025-11-19
20251120,2684980484,1705989703,978990781,4749543,4142439,607105,0,2438811653,2025-11-20
20251121,2676392315,1703016806,973375509,4581079,4004193,576886,0,2433926391,2025-11-21
20251124,2676437875,1703585059,972852816,4933053,4290739,642314,0,2437466320,2025-11-24
20251125,2666965265,1699097310,967867955,4403008,3877104,525905,0,2460260905,2025-11-25
20251126,2649476825,1686269595,963207229,4668314,4074098,594216,0,2415439420,2025-11-26
20251127,2644672651,1685723836,958948815,4629593,4050598,578994,0,2414508736,2025-11-27
20251128,2644770947,1685533993,959236954,4997776,4379176,618601,0,2409056359,2025-11-28
20251201,2658500982,1694366098,964134884,5095925,4467135,628790,0,2407524521,2025-12-01
20251202,2680171757,1716507360,963664397,4997189,4158457,838733,0,2427101150,2025-12-02
20251203,2683369577,1711631881,971737697,5180106,4248889,931217,0,2432494239,2025-12-03
20251204,2689856405,1709633281,980223124,5348943,4440741,908202,0,2451267235,2025-12-04
20251205,2707901733,1718603583,989298149,5591736,4606489,985247,0,2463159173,2025-12-05
20251208,2735820234,1743469946,992350288,5458081,4542242,915838,0,2459065471,2025-12-08
20251209,2733622035,1741664240,991957794,5723346,4847362,875985,0,2469360341,2025-12-09
20251210,2740923835,1745358387,995565448,5146120,4261807,884314,0,2490893361,2025-12-10
20251211,2739395436,1739110202,1000285234,4927058,4047991,879067,0,2490112475,2025-12-11
